BAN,BAN,Order ID ,Order ID 
BAN,143987798,Order ID ,2242859457
BAN,147782239,Order ID ,2243088408
BAN,147690699,Order ID ,2235070833
BAN,147727979,Order ID ,2237819401
BAN,147171405,Order ID ,2242842307
BAN,143929856,Order ID ,2138342598
BAN,147330126,Order ID ,2106857166
BAN,147791612,Order ID ,2235401094
BAN,147796434,Order ID ,2243635375
BAN,147221986,Order ID ,2158258847
BAN,146667187,Order ID ,2063547695
BAN,147047396,Order ID ,2138500871
BAN,147449968,Order ID ,2131825970
BAN,147436011,Order ID ,2038202336
BAN,147413461,Order ID ,2147255379
BAN,147008971,Order ID ,2081837043
BAN,147592179,Order ID ,2174739459
BAN,147801625,Order ID ,2243985160
BAN,146588860,Order ID ,2244252841
BAN,147805273,Order ID ,2244248281
BAN,147810706,Order ID ,2245141111
BAN,147279741,Order ID ,2103001466
BAN,147739317,Order ID ,2239218943
BAN,147778617,Order ID ,2233821978
BAN,147225754,Order ID ,2087873022
BAN,147786176,Order ID ,2242732228
BAN,147550401,Order ID ,1801790905
BAN,147702369,Order ID ,2236272780
BAN,146427060,Order ID ,2067719715
BAN,147722826,Order ID ,2237346844
BAN,147782496,Order ID ,2242988229
BAN,147641472,Order ID ,2182129347
BAN,147216686,Order ID ,2157992639
BAN,147811517,Order ID ,2237226114
BAN,147620059,Order ID ,2179573107
BAN,147410919,Order ID ,2033690432
BAN,147763015,Order ID ,2241067610
BAN,147791823,Order ID ,2243107300
BAN,147780790,Order ID ,2242619721
BAN,147151475,Order ID ,2076730326
BAN,146751273,Order ID ,2040993387
BAN,146760761,Order ID ,2042666115
BAN,147764738,Order ID ,2241295068
BAN,147759669,Order ID ,2240981604
BAN,147764250,Order ID ,2240870989
BAN,147851674,Order ID ,2246333704
BAN,135690962,Order ID ,2000429163
BAN,147860758,Order ID ,2241227190
BAN,147873262,Order ID ,2249038705
BAN,147876006,Order ID ,2250114463
BAN,147877708,Order ID ,2250356347
BAN,147874080,Order ID ,2249813581
BAN,142823095,Order ID ,2225235023
BAN,147878502,Order ID ,2242476882
BAN,146980001,Order ID ,2238653431
BAN,147810342,Order ID ,2245581024
BAN,146829014,Order ID ,1933964144
BAN,147810427,Order ID ,2244521596
BAN,147895254,Order ID ,2250017092
BAN,147335465,Order ID ,2113313450
BAN,147790206,Order ID ,2244728839
BAN,147904893,Order ID ,2253262989
BAN,147902335,Order ID ,2252775355
BAN,147896954,Order ID ,2250760936
BAN,147904166,Order ID ,2255842512
BAN,147932878,Order ID ,2254446805
BAN,145789179,Order ID ,2254771357
BAN,147732778,Order ID ,2238713725
BAN,145534797,Order ID ,1890649223
BAN,147323169,Order ID ,2111954762
BAN,147371801,Order ID ,2119464501
BAN,147423479,Order ID ,2149541979
BAN,147178223,Order ID ,2081424510
BAN,147182746,Order ID ,2085400946
BAN,147731498,Order ID ,2238551685
BAN,147926760,Order ID ,2254817185
BAN,147952642,Order ID ,2258149920
BAN,146296376,Order ID ,2113051062
BAN,147863691,Order ID ,2249172333
BAN,145842202,Order ID ,2257544263
BAN,147893696,Order ID ,2252251665
BAN,147662305,Order ID ,2168458562
BAN,147962279,Order ID ,2257108273
BAN,147389718,Order ID ,2248445322
BAN,147917063,Order ID ,2255082672
BAN,147381471,Order ID ,2145470571
BAN,147750815,Order ID ,2239941866
BAN,146773003,Order ID ,2092467837
BAN,147212691,Order ID ,2156192351
BAN,147230189,Order ID ,2159154191
BAN,147163961,Order ID ,2107875315
BAN,147763015,Order ID ,2241067610
BAN,147411213,Order ID ,2035180640
BAN,142173535,Order ID ,1787863945
BAN,147209151,Order ID ,2114097315
BAN,147555474,Order ID ,1818909984
BAN,147540619,Order ID ,1906155220
BAN,147583803,Order ID ,2134113237
BAN,147407173,Order ID ,2147510019
BAN,147387111,Order ID ,2028871952
BAN,147260198,Order ID ,2165258327
BAN,147011057,Order ID ,1964842184
BAN,147015581,Order ID ,2082056475
BAN,146821325,Order ID ,2022763806
BAN,147657974,Order ID ,2236314700
BAN,147260169,Order ID ,2099101346
BAN,147256760,Order ID ,2122023051
BAN,147689502,Order ID ,2235942535
BAN,146000883,Order ID ,1953697727
BAN,147448312,Order ID ,2039713184
BAN,147984843,Order ID ,2260743972
BAN,147334621,Order ID ,2107775574
BAN,147946543,Order ID ,2257284744
BAN,147309948,Order ID ,2016762080
BAN,147778182,Order ID ,2250508537
BAN,147786596,Order ID ,2243340093
BAN,147966811,Order ID ,2250489030
BAN,147408857,Order ID ,2240295642
BAN,147966671,Order ID ,2257348429
BAN,147783847,Order ID ,2234366766
BAN,147766880,Order ID ,2240844049
BAN,147857418,Order ID ,2240849622
BAN,148002042,Order ID ,2262007464
BAN,148011421,Order ID ,2259522280
BAN,147940528,Order ID ,2254094044
BAN,147909865,Order ID ,2254784340
BAN,148011137,Order ID ,2262150787
BAN,148014284,Order ID ,2262694161
BAN,148018975,Order ID ,2259924844
BAN,147252579,Order ID ,2124038931
BAN,148025836,Order ID ,2262603163
BAN,147330126,Order ID ,2106857166
BAN,146453756,Order ID ,2260103392
BAN,147428707,Order ID ,2129223741
BAN,148029555,Order ID ,2260962676
BAN,148030173,Order ID ,2261983717
BAN,148029752,Order ID ,2262006301
BAN,147171405,Order ID ,2263202935
BAN,148034559,Order ID ,2262461149
BAN,148004026,Order ID ,2258912272
BAN,147944776,Order ID ,2254511188
BAN,148060389,Order ID ,2266300341
BAN,148062812,Order ID ,2257961346
BAN,148055816,Order ID ,2258171394
BAN,147956931,Order ID ,2257430659
BAN,148060488,Order ID ,2266545765
BAN,147745298,Order ID ,2239927569
BAN,148008742,Order ID ,2263222836
BAN,148071976,Order ID ,2264382448
BAN,148078612,Order ID ,2259540294
BAN,148025267,Order ID ,2264126088
BAN,148086702,Order ID ,2267688463
BAN,148089771,Order ID ,2266815385
BAN,148095773,Order ID ,2267150833
BAN,147413199,Order ID ,2191754759
BAN,146231467,Order ID ,2270267628
BAN,148029039,Order ID ,2261483284
BAN,143127594,Order ID ,2269870593
BAN,145325555,Order ID ,2239737796
BAN,148116140,Order ID ,2271860088
BAN,148112883,Order ID ,2270680425
BAN,148112168,Order ID ,2271587076
BAN,148119246,Order ID ,2272243404
BAN,148061761,Order ID ,2264637481
BAN,148041638,Order ID ,2265781368
BAN,148121168,Order ID ,2272551204
BAN,147912700,Order ID ,2268587056
BAN,148125127,Order ID ,2268649252
BAN,148125950,Order ID ,2269633585
BAN,148125748,Order ID ,2263355478
BAN,148017405,Order ID ,2261974111
BAN,147485625,Order ID ,2268850828
BAN,147865368,Order ID ,2249764572
BAN,147609256,Order ID ,2149734222
BAN,147541323,Order ID ,1818321576
BAN,147902057,Order ID ,2244485838
BAN,148120049,Order ID ,2262635874
BAN,148121778,Order ID ,2269340053
BAN,148053092,Order ID ,2265382905
BAN,147968944,Order ID ,2272201092
BAN,147733139,Order ID ,2238613296
BAN,147400636,Order ID ,1784823265
BAN,148136804,Order ID ,2271535615
BAN,147081451,Order ID ,2095143867
BAN,147426046,Order ID ,2128775618
BAN,146650000,Order ID ,1995957726
BAN,147762648,Order ID ,2263307982
BAN,147953856,Order ID ,2255957092
BAN,147146476,Order ID ,2119315062
BAN,142678385,Order ID ,2184354143
BAN,144953626,Order ID ,2271224992
BAN,146679065,Order ID ,1998960818
BAN,148165289,Order ID ,2272203349
BAN,148091486,Order ID ,2269008057
BAN,147959512,Order ID ,2249955846
BAN,147276970,Order ID ,2103055922
BAN,146501390,Order ID ,2274833073
BAN,148173352,Order ID ,2273087773
BAN,148178212,Order ID ,2267125386
BAN,148176613,Order ID ,2276751012
BAN,148085032,Order ID ,2267718175
BAN,148164184,Order ID ,2275224621
BAN,147548709,Order ID ,2250724807
BAN,147996997,Order ID ,2261289525
BAN,148012897,Order ID ,2262640413
BAN,148119692,Order ID ,2272469424
BAN,147413786,Order ID ,2191770431
BAN,148171819,Order ID ,2266972398
BAN,148033811,Order ID ,2255795682
BAN,147934127,Order ID ,2253842524
BAN,145249619,Order ID ,2234793198
BAN,147720867,Order ID ,2237705388
BAN,147998723,Order ID ,2258437840
BAN,148127966,Order ID ,2272952664
BAN,148198529,Order ID ,2274048532
BAN,146676492,Order ID ,2277550593
BAN,148031622,Order ID ,2261160640
BAN,148085129,Order ID ,2265292120
BAN,148099451,Order ID ,2267583529
BAN,147845563,Order ID ,2248026924
BAN,148117561,Order ID ,2268846373
BAN,147856963,Order ID ,2249164008
BAN,147854344,Order ID ,2247821113
BAN,147884180,Order ID ,2251318993
BAN,148030501,Order ID ,2263357663
BAN,147873063,Order ID ,2250646836
BAN,147902206,Order ID ,2252606215
BAN,147902206,Order ID ,2252606215
BAN,146611051,Order ID ,2274909109
BAN,147914479,Order ID ,2252959957
BAN,147911081,Order ID ,2253108397
BAN,147946295,Order ID ,2256981513
BAN,148057899,Order ID ,2266620381
BAN,148068787,Order ID ,2267573493
BAN,148094588,Order ID ,2269301889
BAN,148112657,Order ID ,2262022110
BAN,148114582,Order ID ,2268773749
BAN,148122205,Order ID ,2270799583
BAN,143149906,Order ID ,2275574791
BAN,147904655,Order ID ,2263409623
BAN,147477240,Order ID ,2136914498
BAN,146245458,Order ID ,2271014046
BAN,147878907,Order ID ,2250510787
BAN,147731459,Order ID ,2239828777
BAN,147778844,Order ID ,2243219460
BAN,147600602,Order ID ,2145959214
BAN,147777738,Order ID ,2242719912
BAN,148209811,Order ID ,2250510787
BAN,148223376,Order ID ,2275970056
BAN,148085751,Order ID ,2276963389
BAN,145195711,Order ID ,2271450882
BAN,145007631,Order ID ,2266548043
BAN,148104380,Order ID ,2267633257
BAN,148067812,Order ID ,2258407230
BAN,148193161,Order ID ,2275315117
BAN,148234726,Order ID ,2276914012
BAN,148235920,Order ID ,2271998346
BAN,146419904,Order ID ,2277013147
BAN,147407584,Order ID ,2190276095
BAN,146664059,Order ID ,2279020321
BAN,148172152,Order ID ,2273394061
BAN,147739351,Order ID ,2238775513
BAN,148113384,Order ID ,2271313713
BAN,146829808,Order ID ,2275713919
BAN,148106778,Order ID ,2267930617
BAN,148174060,Order ID ,2272837333
BAN,144810223,Order ID ,2273750032
BAN,147996609,Order ID ,2260888135
BAN,148195374,Order ID ,2273723236
BAN,148116866,Order ID ,2285526708
BAN,144648759,Order ID ,2281551373
BAN,147251808,Order ID ,2283145243
BAN,148288983,Order ID ,2286250632
BAN,147965043,Order ID ,2259393840
BAN,148130333,Order ID ,2271112879
BAN,148035965,Order ID ,2284655244
BAN,147490419,Order ID ,2047061912
BAN,147733286,Order ID ,2238923109
BAN,148159606,Order ID ,2273053915
BAN,148226686,Order ID ,2279546397
BAN,148276267,Order ID ,2286013764
BAN,148293350,Order ID ,2282258941
BAN,148073534,Order ID ,2266673203
BAN,148012639,Order ID ,2263881576
BAN,147999274,Order ID ,2258484100
BAN,148206583,Order ID ,2277789501
BAN,148299467,Order ID ,2286966048
BAN,148250679,Order ID ,2281506729
BAN,148004030,Order ID ,2261138371
BAN,148243238,Order ID ,2282273508
BAN,148340039,Order ID ,2290327632
BAN,148336005,Order ID ,2287278199
BAN,148240771,Order ID ,2278305217
BAN,148198899,Order ID ,2277493773
BAN,148346003,Order ID ,2287655311
BAN,144301536,Order ID ,2283143215
BAN,148094638,Order ID ,2270394576
BAN,148206724,Order ID ,2274567904
BAN,148249400,Order ID ,2278260340
BAN,148369323,Order ID ,2286790600
BAN,148287272,Order ID ,2282058289
BAN,148376418,Order ID ,2282268654
BAN,148371700,Order ID ,2287033864
BAN,148280267,Order ID ,2285676108
BAN,146850740,Order ID ,2293034748
BAN,148385088,Order ID ,2291874933
BAN,148379732,Order ID ,2290526287
BAN,144336582,Order ID ,2287122085
BAN,146850740,Order ID ,2293034748
BAN,148390205,Order ID ,2291043067
BAN,148093358,Order ID ,2279198433
BAN,148391574,Order ID ,2288506408
BAN,147655037,Order ID ,2147065965
BAN,148390282,Order ID ,2289749701
BAN,148400192,Order ID ,2293285797
BAN,148037857,Order ID ,2256266322
BAN,148398806,Order ID ,2291948983
BAN,148397664,Order ID ,2295315852
BAN,148286402,Order ID ,2283629275
BAN,148418016,Order ID ,2285709450
BAN,148337894,Order ID ,2288038653
BAN,148421155,Order ID ,2290877044
BAN,148095021,Order ID ,2266097512
BAN,148424415,Order ID ,2286283242
BAN,148422382,Order ID ,2234061101
BAN,148344207,Order ID ,2287430983
BAN,147954911,Order ID ,2249799186
BAN,148425099,Order ID ,2295377133
BAN,148419966,Order ID ,2233896992
BAN,148422661,Order ID ,2234092313
BAN,147896989,Order ID ,2253255009
BAN,148428363,Order ID ,2234440892
BAN,147115456,Order ID ,2274664012
BAN,147703885,Order ID ,2235990861
BAN,148383138,Order ID ,2293839684
BAN,146484593,Order ID ,2264013909
BAN,148058027,Order ID ,2263721524
BAN,146855963,Order ID ,2297311752
BAN,148447850,Order ID ,2292121165
BAN,148226298,Order ID ,2279608389
BAN,147926942,Order ID ,2256808356
BAN,143204632,Order ID ,#FPS101880 
BAN,147897593,Order ID ,2252926761
BAN,147379774,Order ID ,2114082270
BAN,148285590,Order ID ,2284416657
BAN,148330416,Order ID ,2278659066
BAN,148359527,Order ID ,2286733816
BAN,148365645,Order ID ,2292856080
BAN,147419887,Order ID ,2295259365
BAN,147902057,Order ID ,2244485838
BAN,145644852,Order ID ,1894011099
BAN,146855963,Order ID ,2149902219
BAN,147700569,Order ID ,2236055580
BAN,147605718,Order ID ,2062535336
BAN,147422702,Order ID ,2127932349
BAN,119452550,Order ID ,2233704593
BAN,148042725,Order ID ,2262349828
BAN,148488195,Order ID ,2300164113
BAN,147442009,Order ID ,1784870113
BAN,148028858,Order ID ,2255316318
BAN,148054725,Order ID ,2263640080
BAN,147963490,Order ID ,2259010281
BAN,147439025,Order ID ,2123989326
BAN,147418260,Order ID ,2148052827
BAN,148398159,Order ID ,2290199029
BAN,148331657,Order ID ,2286250351
BAN,148453421,Order ID ,2293529812
BAN,148493044,Order ID ,2300138772
BAN,148429876,Order ID ,2295851265
BAN,148491524,Order ID ,2296253812
BAN,148090304,Order ID ,2268326791
BAN,148365243,Order ID ,2292356964
BAN,148338502,Order ID ,2287186783
BAN,148364289,Order ID ,2290485945
BAN,146216534,Order ID ,2299660663
BAN,148498000,Order ID ,2296560868
BAN,148376006,Order ID ,2290024999
BAN,148364348,Order ID ,2281454934
BAN,148432466,Order ID ,2234961500
BAN,147602363,Order ID ,2157501698
BAN,148345972,Order ID ,2285845165
BAN,148287703,Order ID ,2283542575
BAN,148281703,Order ID ,2282835703
BAN,148334912,Order ID ,2279353602
BAN,148499170,Order ID ,2300759184
BAN,148501123,Order ID ,2296809724
BAN,148341711,Order ID ,2279615622
BAN,148422076,Order ID ,2290854256
BAN,148125244,Order ID ,2272659732
BAN,148510171,Order ID ,2296421269
BAN,147214733,Order ID ,2274287011
BAN,145915272,Order ID ,2273311285
BAN,147246212,Order ID ,2006175320
BAN,147655777,Order ID ,#FPS101900 
BAN,147292917,Order ID ,2292501474
BAN,148449600,Order ID ,2293180108
BAN,148512889,Order ID ,2302569909
BAN,148055995,Order ID ,2266409697
BAN,148080877,Order ID ,2265832105
BAN,148086796,Order ID ,2268381393
BAN,148230724,Order ID ,2276447968
BAN,147769511,Order ID ,2233898190
BAN,144446395,Order ID ,2293940697
BAN,148230724,Order ID ,2276447968
BAN,148279044,Order ID ,2285578572
BAN,148253752,Order ID ,2279378389
BAN,148330436,Order ID ,2278723782
BAN,148406669,Order ID ,2295947856
BAN,148084481,Order ID ,2266219345
BAN,148371120,Order ID ,2282094726
BAN,148378144,Order ID ,2293529304
BAN,148365067,Order ID ,2293164528
BAN,148428062,Order ID ,2234530277
BAN,148276227,Order ID ,2280396796
BAN,148452039,Order ID ,2297383140
BAN,147009312,Order ID ,#FPS101920 
BAN,148536272,Order ID ,2298861169
BAN,147756689,Order ID ,2301238377
BAN,146622253,Order ID ,2269210026
BAN,148177023,Order ID ,2272306696
BAN,148439293,Order ID ,2297653473
BAN,148549682,Order ID ,2299769113
BAN,148495085,Order ID ,2300764473
BAN,148097873,Order ID ,2267290489
BAN,148338720,Order ID ,2279202054
BAN,148498861,Order ID ,2295887569
BAN,148256890,Order ID ,2279388097
BAN,148544573,Order ID ,2299981405
BAN,148435809,Order ID ,2295757027
BAN,148363437,Order ID ,2288975203
BAN,148409556,Order ID ,2290074016
BAN,148532569,Order ID ,2303618616
BAN,148366765,Order ID ,2292342600
BAN,148522637,Order ID ,2301923575
BAN,148422876,Order ID ,2290991188
BAN,148550404,Order ID ,2304332515
BAN,147916353,Order ID ,2282254638
BAN,148110551,Order ID ,2269017337
BAN,148397103,Order ID ,2291568175
BAN,148499811,Order ID ,2292961602
BAN,148434343,Order ID ,2234997020
BAN,148503091,Order ID ,2301488661
BAN,148514651,Order ID ,2296587853
BAN,148416365,Order ID ,2233724444
BAN,148422876,Order ID ,2290991188
BAN,148457408,Order ID ,2296852723
BAN,148254241,Order ID ,2283355392
BAN,148287124,Order ID ,2280892756
BAN,148340800,Order ID ,2284637116
BAN,148067168,Order ID ,2268090912
BAN,148392552,Order ID ,2233504433
BAN,148085311,Order ID ,2259830394
BAN,148423355,Order ID ,2290937392
BAN,148442736,Order ID ,2295457963
BAN,148400000,Order ID ,2289098668
BAN,148501361,Order ID ,2295932905
BAN,148577185,Order ID ,2307837441
BAN,144998003,Order ID ,2306870263
BAN,148389138,Order ID ,2294649936
BAN,148113696,Order ID ,2269841119
BAN,148281702,Order ID ,2282804971
BAN,146627808,Order ID ,2306571271
BAN,148520711,Order ID ,2293929702
BAN,148553240,Order ID ,2305385784
BAN,147280769,Order ID ,2303485476
BAN,148508466,Order ID ,2301253740
BAN,148451883,Order ID ,2297779917
BAN,148538429,Order ID ,2299729768
BAN,148491392,Order ID ,2300496669
BAN,148442370,Order ID ,2296546848
BAN,148117606,Order ID ,2270095675
BAN,148454743,Order ID ,2297570604
BAN,143204632,Order ID ,#FPS101940
BAN,148420229,Order ID ,2290630600
BAN,146959815,Order ID ,#FPS101901 
BAN,148590521,Order ID ,2303912188
BAN,146918821,Order ID ,2246245384
BAN,146918821,Order ID ,2246245384
BAN,148595638,Order ID ,2308693872
BAN,148588758,Order ID ,2299854150
BAN,147964943,Order ID ,2261763492
BAN,147967919,Order ID ,2252897766
BAN,148030313,Order ID ,2255384838
BAN,148542874,Order ID ,2300386276
BAN,148576243,Order ID ,2307268992
BAN,148596787,Order ID ,2309721561
BAN,147291850,Order ID ,2128323579
BAN,148454093,Order ID ,2297782197
BAN,148553652,Order ID ,2300289589
BAN,148536639,Order ID ,2305061064
BAN,148608310,Order ID ,2301236190
BAN,148605087,Order ID ,2310593577
BAN,148530272,Order ID ,2298261901
BAN,148561671,Order ID ,2300649253
BAN,148582818,Order ID ,2299405374
BAN,147649389,Order ID ,2230485359
BAN,147866764,Order ID ,2249669076
BAN,148015775,Order ID ,2259937960
BAN,148058495,Order ID ,2266933989
BAN,148104974,Order ID ,2266869076
BAN,148103673,Order ID ,2267661865
BAN,148115037,Order ID ,2269796971
BAN,148175101,Order ID ,2274381703
BAN,148179350,Order ID ,2273560837
BAN,148281673,Order ID ,2281342021
BAN,148358139,Order ID ,2292508692
BAN,148394138,Order ID ,2294741544
BAN,148377984,Order ID ,2291659665
BAN,148407021,Order ID ,2289619840
BAN,148442731,Order ID ,2295440407
BAN,148445110,Order ID ,2287963278
BAN,148449122,Order ID ,2293271656
BAN,148451337,Order ID ,2296307755
BAN,148445486,Order ID ,2297483229
BAN,148446961,Order ID ,2292436693
BAN,148546839,Order ID ,2304854784
BAN,148533227,Order ID ,2299458172
BAN,147911054,Order ID ,2253023068
BAN,148053996,Order ID ,2265928737
BAN,148056952,Order ID ,2264125621
BAN,148266898,Order ID ,2282853093
BAN,148296136,Order ID ,2283795787
BAN,148452136,Order ID ,2296618987
BAN,148549535,Order ID ,2304214363
BAN,148548391,Order ID ,2306327517
BAN,148548391,Order ID ,2306327517
BAN,148548391,Order ID ,2306327517
BAN,148649159,Order ID ,2307099661
BAN,148646903,Order ID ,2309797195
BAN,148652171,Order ID ,2307455881
BAN,148659503,Order ID ,2310986191
BAN,148538429,Order ID ,2303166820
BAN,148522367,Order ID ,2303157876
BAN,148538429,Order ID ,2309468392
BAN,145454916,Order ID ,2296936554
BAN,148075468,Order ID ,2268466008
BAN,148125538,Order ID ,2273334336
BAN,147925825,Order ID ,2253868564
BAN,148674922,Order ID ,2310329008
BAN,148677379,Order ID ,2309333809
BAN,148677379,Order ID ,2252391217
BAN,147909077,Order ID ,2252391217
BAN,148543997,Order ID ,2304885141
BAN,147493257,Order ID ,2047347680
BAN,148538429,Order ID ,2311449388
BAN,148522584,Order ID ,2303381793
BAN,148695185,Order ID ,2317388397
BAN,145315375,Order ID ,2296158352
BAN,148701655,Order ID ,2312434744
BAN,148063082,Order ID ,2264575417
BAN,148701947,Order ID ,2308483554
BAN,148695414,Order ID ,2308621866
BAN,148702222,Order ID ,2312631232
BAN,148595597,Order ID ,2309190177
BAN,148682852,Order ID ,2309903917
BAN,148695770,Order ID ,2317985424
BAN,148402207,Order ID ,2292435331
BAN,148705823,Order ID ,2312979016
BAN,148707038,Order ID ,2318218932
BAN,148707192,Order ID ,2318446749
BAN,148693242,Order ID ,2318214840
BAN,148705292,Order ID ,2318387205
BAN,143204632,Order ID ,2315049691
BAN,148429940,Order ID ,2234617376
BAN,148280267,Order ID ,2297875212
BAN,144608830,Order ID ,2294220511
BAN,148596607,Order ID ,2307932971
BAN,148296538,Order ID ,2286981012
BAN,148448714,Order ID ,2288996766
BAN,148493959,Order ID ,2295362581
BAN,148572702,Order ID ,2305993123
BAN,148574632,Order ID ,2306202247
BAN,148573319,Order ID ,2298229674
BAN,148581735,Order ID ,2306927791
BAN,148581741,Order ID ,2307925152
BAN,148610546,Order ID ,2310264228
BAN,148613859,Order ID ,2305231693
BAN,148069120,Order ID ,2258610510
BAN,148732023,Order ID ,2314707892
BAN,148733286,Order ID ,2320198377
BAN,148729247,Order ID ,2310747546
BAN,148554153,Order ID ,2297134446
BAN,148552910,Order ID ,2296774674
BAN,148591147,Order ID ,2299612758
BAN,148059544,Order ID ,2267288808
BAN,148603631,Order ID ,2233929827
BAN,148601812,Order ID ,2301487290
BAN,148673974,Order ID ,2311272196
BAN,148678203,Order ID ,2313350695
BAN,148227555,Order ID ,2279112664
BAN,148022438,Order ID ,2264137056
BAN,148018347,Order ID ,2254746942
BAN,148676742,Order ID ,2316537804
BAN,148680524,Order ID ,2311242088
BAN,148548969,Order ID ,2305243512
BAN,148675604,Order ID ,2312189215
BAN,148682643,Order ID ,2315966448
BAN,148084246,Order ID ,2269588956
BAN,148328068,Order ID ,2289182400
BAN,148495206,Order ID ,2299376287
BAN,148507415,Order ID ,2292851574
BAN,148567768,Order ID ,2306550804
BAN,148709631,Order ID ,2315316703
BAN,148593964,Order ID ,2309426304
BAN,148615177,Order ID ,2305050409
BAN,148650641,Order ID ,2313315804
BAN,148656025,Order ID ,2308809976
BAN,148661289,Order ID ,2314498737
BAN,148577825,Order ID ,2302868752
BAN,148521004,Order ID ,2301733591
BAN,148557202,Order ID ,2305153267
BAN,148615055,Order ID ,2308219708
BAN,148488962,Order ID ,2297580757
BAN,148616956,Order ID ,2305967056
BAN,148126146,Order ID ,2314231380
BAN,148707160,Order ID ,2311849993
BAN,148611844,Order ID ,2310697308
BAN,148658202,Order ID ,2310933079
BAN,148706989,Order ID ,2318649117
BAN,148765688,Order ID ,2322810813
BAN,148767976,Order ID ,2317073956
BAN,148768107,Order ID ,2319451975
BAN,148765638,Order ID ,2322681528
BAN,148765641,Order ID ,2322760428
BAN,148770031,Order ID ,2319488791
BAN,148366723,Order ID ,2286493948
BAN,148769187,Order ID ,2323177101
BAN,148773002,Order ID ,2313625530
BAN,148684793,Order ID ,2316914901
BAN,148703186,Order ID ,2318228445
BAN,148577185,Order ID ,2323161609
BAN,148428919,Order ID ,2286569790
BAN,148656133,Order ID ,2310808795
BAN,148608623,Order ID ,2305417888
BAN,148695366,Order ID ,2317395864
BAN,148657513,Order ID ,2305212186
BAN,147047662,Order ID ,2318967313
BAN,148813722,Order ID ,2326564245
BAN,148822784,Order ID ,2327233737
BAN,146157559,Order ID ,2292364477
BAN,148826231,Order ID ,2324009995
BAN,148432352,Order ID ,2234688521
BAN,148823557,Order ID ,2317954206
BAN,148826749,Order ID ,2318047758
BAN,148706259,Order ID ,2318256573
BAN,148827683,Order ID ,2328004125
BAN,148681045,Order ID ,2315810796
BAN,148028990,Order ID ,2264091381
BAN,148377133,Order ID ,2290111663
BAN,143569480,Order ID ,2320688833
BAN,148772851,Order ID ,2316310309
BAN,148714802,Order ID ,2309434062
BAN,148787961,Order ID ,2317077133
BAN,148552761,Order ID ,2299993705
BAN,147788258,Order ID ,2307344406
BAN,148830104,Order ID ,2324635495
BAN,148824927,Order ID ,2322314524
BAN,148831662,Order ID ,2320939885
BAN,148573569,Order ID ,2307159972
BAN,148830303,Order ID ,2324791951
BAN,148540566,Order ID ,2304171900
BAN,148569370,Order ID ,2306625456
BAN,148831806,Order ID ,2324867635
BAN,148771569,Order ID ,2323306920
BAN,148586069,Order ID ,2308112148
BAN,148708826,Order ID ,2313173152
BAN,148682902,Order ID ,2313024739
BAN,148552001,Order ID ,2304586795
BAN,148665902,Order ID ,2311315543
BAN,148771123,Order ID ,2317711600
BAN,148711625,Order ID ,2313581812
BAN,148838223,Order ID ,2322712984
BAN,148691798,Order ID ,2317163985
BAN,148832646,Order ID ,2328792084
BAN,148838988,Order ID ,2328913173
BAN,148835867,Order ID ,2328826776
BAN,148835187,Order ID ,2328894237
BAN,145694945,Order ID ,1829977514
BAN,148835268,Order ID ,2328851064
BAN,148837435,Order ID ,2325177691
BAN,148834295,Order ID ,2318976786
BAN,148450094,Order ID ,2297661321
BAN,148833867,Order ID ,2329042224
BAN,148835888,Order ID ,2329111101
BAN,148833867,Order ID ,2329042224
BAN,148810121,Order ID ,2320493104
BAN,148833331,Order ID ,2325602179
BAN,148834117,Order ID ,2318797998
BAN,148291364,Order ID ,2276719974
BAN,148363720,Order ID ,2281410738
BAN,148829133,Order ID ,2324360983
BAN,148253258,Order ID ,2317846122
BAN,148046855,Order ID ,2262659092
BAN,148852854,Order ID ,2323951792
BAN,148848771,Order ID ,2322659401
BAN,148853553,Order ID ,2320211202
BAN,148853045,Order ID ,2330186208
BAN,148808635,Order ID ,2322701071
BAN,148853678,Order ID ,2322800629
BAN,147876034,Order ID ,2326682815
BAN,148853991,Order ID ,2330476377
BAN,148501672,Order ID ,2301480081
BAN,148207672,Order ID ,2275522165
BAN,148656028,Order ID ,2308859848
BAN,148856615,Order ID ,2320484994
BAN,121922982,Order ID ,2322890509
BAN,148855921,Order ID ,2324280172
BAN,148856888,Order ID ,2330546421
BAN,148330177,Order ID ,2284716301
BAN,148855335,Order ID ,2326752343
BAN,148856243,Order ID ,2330401092
BAN,148771523,Order ID ,2324352964
BAN,148857194,Order ID ,2330593077
BAN,148855851,Order ID ,2322906421
BAN,148857796,Order ID ,2330673573
BAN,148855893,Order ID ,2330723517
BAN,148674728,Order ID ,2310235672
BAN,146906858,Order ID ,2320789674
BAN,148071751,Order ID ,2267217697
BAN,148860896,Order ID ,2330830737
BAN,148857952,Order ID ,2322961789
BAN,148859527,Order ID ,2324595868
BAN,143116641,Order ID ,2330822988
BAN,148857445,Order ID ,2330799132
BAN,148653861,Order ID ,2307798493
BAN,148861705,Order ID ,2327089543
BAN,148428580,Order ID ,2234842145
BAN,148688208,Order ID ,2313326707
BAN,148785719,Order ID ,2314559646
BAN,148798199,Order ID ,2319447712
BAN,148860382,Order ID ,2323320097
BAN,148805055,Order ID ,2320299676
BAN,148863404,Order ID ,2327247739
BAN,148862779,Order ID ,2323401361
BAN,148523079,Order ID ,2320465993
