BAN,Order  
148771113,2313605094
145632534,2333627983
148963586,2338677345
148406735,2292587899
148500257,2292290490
148692464,2316857976
147909663,2339521884
148971719,2329490550
144960518,2300709774
148840938,2329003512
145819646,#FPS101980
148893566,2333967060
148876285,2331950157
148843016,2319498030
148900516,2323922646
148893507,2330001223
148609932,2234373767
148104042,2271444060
148399511,2284814094
148543811,2295775062
148551679,2300716261
148564086,2307213309
148677215,2306417898
148662348,2306052390
148574745,2307174096
148706013,2309354346
148675173,2309727769
148706015,2309376954
148678121,2310589336
148615691,2310903765
148755917,2312114490
148701655,2312434744
148772653,2313779658
148680890,2316217713
148701946,2317659780
148766424,2317614556
148704195,2318578941
148679643,2315787108
148779804,2320232755
148774302,2320524211
148793403,2321497855
148767340,2323142676
148988849,2331058746
148519948,2331137562
148652026,2334587140
148856966,2330523408
148614401,2234958035
143612582,2334001093
149003239,2342925156
143471233,2337530863
149007266,2343339468
149005917,2332754226
147930662,2254406509
148495884,2301183489
148937268,2337357924
148529370,2303635092
148794026,2336837932
148885310,2322689586
149023477,2335751137
144480657,2334108102
148953229,2330940376
144077535,2339976331
148795639,2325022224
149034823,2337983248
149018132,2339638987
143501604,2334759799
148670736,2312301655
148596607,2341277299
149039303,2341313491
149033442,2346192984
149023828,2337350572
148964454,2332101628
149003657,2332545774
148830198,2328258693
148965460,2330678365
149050760,2337852469
142707086,2339707617
148198511,2268850614
147755436,2240270671
148229129,2276497456
148247715,2272816110
148339656,2284738192
148180360,2273363677
148167948,2266501146
148339883,2288465793
147649389,2346769533
146800345,2019172202
148333612,2278946358
148460627,2293861168
149053344,2347146516
148069962,2265761869
149014711,2333037582
148998118,2331667482
148500100,2296923520
148970033,2335711447
148714488,2319692709
148798844,2325500148
148959937,2335267735
140855166,2350160016
149097835,2346138535
149103123,2343240664
149097835,2346138535
148972560,2331727213
149103123,2343240664
149009313,2332489218
144050629,2343649456
149106698,2351196537
144421814,2332186962
149048606,2342213047
149119558,2341750926
149087437,2346041839
149121302,2347998091
149095048,2342027538
149044265,2346269532
149122726,2344988476
149028281,2344627389
148704115,2308856166
149124805,2348374999
148333158,               #FPS102000 
146500621,2345397592
148805101,2322449971
149127305,2348627827
149129587,2353124721
149130311,2342576622
149127418,2342596530
149131689,2353526673
142881273,2337858997
149105217,2343169096
149013102,2339714179
149143863,2354942232
147702512,2341840578
149147452,2345620261
148999841,2342380908
149099449,2342794300
149149603,2350711231
149053073,2337953437
149019440,2333811750
148987052,2346139381
146666799,2354440365
145338090,2241932545
149167395,2351915455
149089855,2342226556
141685489,2356895781
144778361,2309462221
149134074,2346138280
149169831,2352624223
149174550,2347908889
149173520,2346625206
149166017,2346652278
149026860,2335962013
149120991,2352370941
149172967,2357705016
149171718,2346640338
142541646,2358049008
148962160,2330252437
149181468,2358668952
148854632,2326592527
149188078,2348802505
149176517,2346731274
149177132,2353592611
148885678,2325391129
149183137,2353604023
149186039,2358758220
148824680,2348117221
148828058,2318090718
148804887,2326566501
149115133,2348293459
149143706,2349884167
149115128,2345148292
145620998,2339772727
140004009,2345415475
143346037,2350458031
149183052,2349033013
148888767,2333369544
148894857,2323487466
149100147,2340023730
148941310,2326909530
144218093,2349274005
145172348,2348525682
148973856,2333024332
142541646,2358065880
149120275,2344910716
145172348,2348616186
149197655,2359422693
149198702,2354740819
148253481,2344569841
149031672,2336652349
148770473,2315882677
149205054,2352093904
149205428,2352136984
147211272,2350032517
147782665,2360813400
148677711,2307082050
149114949,2341658826
148564204,2305574779
148943020,2326971642
148821305,2323584775
148415676,2290387012
148388608,2291270107
148774762,2316923401
143376182,2318925889
148786244,2324172984
148161718,2333361018
149109126,2343361756
149121428,2352279057
149137773,2345613865
149142234,2349760087
149150921,2347621996
149104573,2342137525
149023595,2344467081
149243023,2354698132
148686338,2363536500
148953229,2350930636
149242678,2353367953
149251197,2363534085
149044512,2346445029
148196577,2274611893
148599782,2347922329
146774043,2364314580
149177455,2349839680
149265424,2356545316
148340043,2290530192
149106557,2340282234
143559793,2365521213
145009977,2355670849
142726066,2366192508
147151132,2360816383
149265074,2357522152
148625395,2365792233
149284832,2361532471
143515155,2354338708
149290011,2356898653
145916645,2323825380
149289698,2367174189
147897942,2253481500
148011370,2368275984
149292800,2359454224
149306761,2358674101
149312942,2369370348
149312231,2363701231
149313205,2363697991
144362196,2358087654
149194675,2351357068
149317275,2360679532
148678580,2310175285
148605086,2310430929
148769918,2313815262
148524036,2327542279
147873695,2250882489
148899885,2333883033
148892595,2333813073
148575765,2331208320
148892696,2333579913
148950317,2327599722
148991485,2341598085
149014872,2334897157
149011499,2343466029
149010088,2343153621
149247596,2363605473
149035916,2335765374
149012252,2336989561
149046179,2337740809
149097069,2350822836
149089920,2339245362
149095065,2350638876
149109298,2350796781
149099554,2343158356
149102497,2350526781
149124103,2348085355
149140794,2354066277
149143927,2347180732
149150164,2355726576
149136797,2355715269
149136979,2344527493
149118928,2344542352
149116689,2347890115
149153852,2346200053
149170092,2356979553
149148891,2355201645
149167710,2346092778
149157205,2351243599
149175510,2346868350
149178319,2346909078
148943271,2329182493
148863688,2331138477
149014712,2333159214
148935042,2336498040
149050907,2342392747
149014834,2339340331
149180308,2352990991
149179725,349659356
149153648,2345527926
149179661,2348242321
149259295,2364517797
149255407,2359095223
149268060,2355971245
149350374,2363188540
149347662,2361749641
149349463,2372929860
148177439,2337589716
149359343,2373293172
149359343,2373293172
149354069,2373574296
149363531,2367882379
149365512,2362281630
144456397,2373556761
147894967,2359209432
143470264,2373449688
149238393,2362813653
149385891,2375312313
149171094,2356976673
149387586,2375452209
149273067,2366459964
149391179,2376154824
149383662,2364347029
149391423,2366434180
147600221,2366497744
148447458,2288382510
148495784,2300855337
144428934,2370596431
149404775,2367368176
149405497,2376797025
141688788,2362915185
148685966,2336422344
149257765,2376444204
149416363,2378721660
149419980,2367657985
148001041,2378917908
149268282,2355119029
148440993,2297008005
149268282,2355119029
140003655,2310691792
140933584,2344946709
149434732,2374109995
148124655,2268842548
149441033,2374213411
148988987,                     #FPS102080 
149317280,2359087789
149451423,2369264694
149444518,2369323158
149453270,2381388348
146311734,2373015163
145063189,2376159525
142716076,2369492908
148614050,2304769297
148674281,2309752561
148806552,2318950753
148874272,2324352253
148894956,2327398120
148949566,2337674460
149095770,2350788012
149134811,2343189258
149101276,2343225148
149124046,2353474056
149166613,2345925258
149140259,2345363833
149166617,2345946078
148883525,2326738564
148883038,2332866828
142689054,2343369400
149196933,2354776951
149150720,2344641618
149149409,2350733659
149245511,2352333750
149248678,2353818445
149265888,2364861357
149348358,2360842530
149370532,2368535311
149383420,2363665962
149379004,2369905423
149099671,2341678513
148986737,2338060099
149170449,2346275742
149290494,2367127029
148679643,2368327464
149275080,2356159441
149240930,2357942755
149360571,2364079528
149349512,2360813862
149267573,2355907909
149362266,2373645732
149446205,2374639699
149450972,2369620609
148699011,2308211634
146158510,2363591850
148202683,2355471225
149385606,2369777551
149015208,2339291119
149386644,2375826912
149494721,2374020520
149495798,2384051925
149498471,2372951725
149175575,2349753460
149508995,2385042309
149512803,2379625879
149509450,2374062481
141838081,2374454257
148503160,2295993457
148788602,2320770895
148607182,2304266881
148683120,2307317466
149391952,2365592557
149527700,2376655948
144144531,2359045927
144662135,2348161135
149531281,2377213936
149266630,2381369563
149535809,2381626615
145923971,2376383605
149314948,2358400470
147534980,2367759829
143778354,2378148892
147762648,2376628950
148835514,#FPS102100 
147237680,2376935761
149544162,2376980497
149544969,2389055844
148528403,2357981755
148549682,2333507245
149557152,2379469492
144694336,2383671523
149504813,2373197610
148454538,2391108732
149504944,2385189948
149144874,2347088080
149277178,2355861289
141838081,2378975701
144167871,2376032677
149046930,2342592427
149587436,2386154119
149589036,2386399771
147179600,2346672832
149445688,2380396509
149592870,2393593200
148805548,2381677662
147063074,2383202716
149601800,2383230700
149607988,2394351609
148856966,2395509468
149018758,2372928006
146426195,2395730013
149624443,2396320020
148841825,2323150096
148580529,2385371644
141838081,2384207449
149011274,2336866804
148597790,2309413245
149570208,2384663299
147252579,2384785621
147963898,2358920973
141979275,2368274776
144609613,2373802386
147597025,2382703540
149516655,2375771428
149567704,2384438863
149430885,2379449661
149591032,2386783123
149671200,2388766684
146495662,2387359525
149674849,2387759886
149670315,2387614818
149240215,2351980770
149676200,2388852052
147084283,2399843037
149675004,2393330959
147418905,2393326015
149664519,2387861610
149613110,2382848214
149673878,2387422153
149670437,2393366563
149300611,2356809354
149594990,2393217657
149289861,2357207509
147913907,2392275931
149671259,2387466601
149673915,2388008394
149675970,2400528540
149675882,2387680621
149252941,2364304368
149612674,2384134264
149596035,2393487523
149681666,2400913872
149504944,2399848080
149248758,2352513618
145758894,2354717205
147390506,2389123963
149682923,2389904800
149541954,2377937332
149256374,2356562176
149670050,2387332177
149678958,2388210654
141344727,2389142944
149275579,2380713001
144853340,2402460096
149612934,2388303715
149444778,2369683741
148521570,2402693508
149561119,2378177370
149694523,2391557620
149594201,2386756831
149703837,2396268079
149425077,2387174761
149025094,2344370385
149347600,2363234800
149184807,2354197447
149248960,2353760185
149172282,2347783861
149253586,2364837045
148993657,2331319302
149295828,2359160236
149434770,2380713108
149417044,2378730696
149422597,2378586633
148986359,2333103673
149280866,2367695412
149496708,2378461747
149418489,2378477565
149528085,2387278281
149506740,2385452256
149416651,2367377137
149401776,2367558880
149517242,2386254960
149527009,2380678495
149556864,2390293764
149494951,2372903941
149537754,2377761424
149547672,2377046221
149091640,2390373552
149538061,2381866291
149509884,2386017945
149497472,2373150637
149494564,2384503140
149558038,2390189688
149586816,2380641966
149591176,2382333820
149592286,2393551545
149602380,2381945041
149588402,2386364191
149596089,2393540697
149592610,2381294130
149594517,2381324742
149591391,2393115453
149596004,2386983091
149613719,2382891678
149615266,2395353420
149596764,2394206220
149623826,2385185632
144629915,2383762878
149418547,2390242410
149625741,2396226924
149625259,2384035213
149417210,2366693706
149724047,2392311654
148193553,2344895274
148797450,2356049281
149560412,2378263362
149423546,2379060180
149719783,2404951713
148011137,2398201339
149730079,2392346269
147094388,2394991053
149425077,2387174761
149731518,2393194314
149732898,2405348409
149735250,2392584085
149732618,2392943214
149723295,2404449909
149738860,2392911289
149751959,2394170089
149531274,2377203688
149751382,2394091849
149751701,2400281155
148686733,2313368455
149751632,2400316495
149754234,2400396319
149531274,2377203688
149752534,2407712364
149750491,2407039545
149706430,2396434555
149542820,2376642222
149723823,2393907748
149530482,2375710417
149432160,2368514329
148832646,2408135772
148767386,2322813117
149672178,2387130121
147906110,2387254494
149760270,2408282988
149430659,2368241317
149431406,2373607915
148961049,2328976890
149662577,2386405933
149761233,2401073815
149762734,2401075135
149664263,2400028968
148530673,2391565825
149763193,2408062461
149564239,2390735472
149421012,2366956518
149762476,2396437420
149544796,2388587253
149765159,2395142941
149756570,2408641044
149765388,2408216769
149756017,2395991118
145099364,2408723916
145933779,2395356169
149762476,2396437420
149544796,2388587253
149765159,2395142941
149756570,2408641044
149765388,2408216769
149767736,2401801567
149767810,2396445678
148530673,2395193341
148288983,2367552456
149735023,2405495205
149762482,2394919465
149618188,2395386765
141765236,2398537591
149735698,2405754465
148977538,2410551432
149786119,2397767142
149788483,2410454085
148779650,2317152973
149791906,2403966487
146667691,2411133369
145686307,2403775195
149451694,2380829361
149393022,2367144964
149563502,2384641483
149598327,2382870016
149601557,2382229014
149671830,2392973983
149692890,2402164941
149737109,2398748131
149736063,2405959632
149732000,2393853664
149739385,2405932341
149751187,2407248405
149761234,2401126123
149761656,2396404228
149778764,2410210800
149661853,2386621698
149781594,2410023021
149725171,2391808813
149702811,2390450394
149705972,2390297989
149728042,2405470740
149707852,2390271241
149731102,2398480783
149424678,2368481581
149750820,2394788358
149505290,2385283281
149205081,2350565593
148501565,2388288336
149499608,2378646211
149619717,2383830630
149701088,2402552469
148713165,2319577188
148501861,2389754773
149697418,2389703046
149691824,2390292760
149785170,2410627368
149789366,2411016768
149829625,2401652500
149832239,2414276580
149723572,2391471877
146565038,2414895288
149840004,2407571971
149843634,2407620583
149848943,2415499572
149844107,2407951375
147849554,2402955760
149671200,2403407272
149614165,2395301652
149674535,2393555527
148960065,2338255284
149792428,2399212348
149789371,2397646477
149855072,2402818501
149830941,2414609484
149862053,2403766290
149856321,2404110772
146667187,2414591949
149779255,2397808384
149665934,2392577839
148428641,2406039732
149752737,2401136875
149569869,2391286788
143705097,2417309865
149565319,2379170982
149863130,2409446923
149564567,2390775864
148886268,2418178716
149879464,2418474900
149513688,2385479961
144381316,2406323190
149205081,2405298289
148967210,2394941418
149890792,2419562109
148967210,2406644922
146479791,2033119799
149123547,2393971926
149507761,2373586897
146113996,#FPS102240 
149904429,2407989604
149730055,2393641768
149903892,2420979141
149907291,2421055821
149531387,2390939925
143868952,2406435853
140663322,2407309828
142029626,2398820128
144998741,2419638048
145954489,2387821641
149831875,2401790488
149179631,2353373227
149917813,2409015570
146762200,2013223326
149683715,2388472722
149925529,2409755896
149707957,2391370470
149506714,2409540882
149664097,2398840377
147865872,2248462273
149696011,2389597602
149935583,2423280921
149844974,2403106840
149756517,2395412682
149893295,2420031285
149951750,2410677949
149944623,2411422192
149756986,2407968837
149931981,2409129373
149617670,2395558368
147486491,2203148375
149956617,2412680994
149164116,2354248914
149316928,2369343273
149278349,2355299034
149564144,2391115452
149497603,2378571703
149708209,2396123311
149728624,2394089476
149739011,2393590638
149739495,2406084501
149768064,2409473040
149729345,2405382384
149778237,2402502127
149848174,2403177772
149864430,2409405295
149881268,2419057728
149898763,2420986632
149915794,2421672921
149920810,2409198954
148840446,2329239624
148834711,2319389190
149834094,2414095497
149832962,2400486877
149163978,2347506481
149276814,2355336066
149763779,2395081489
149790666,2411053860
149862908,2409624883
149784210,2410403049
149784210,2416822447
149847666,2415961560
149761203,2401245967
149888786,2419538925
149724148,2404769952
149920036,2414497399
149930557,2410526970
149941548,2411591946
149838082,2400911437
149862139,2416933860
149945907,2417171215
149847090,2415023697
149863226,2404335568
149898072,2406361393
149858980,2402937241
149898632,2412827047
149893994,2425140969
148768229,2411430460
149867686,2417406165
149900643,2420543100
149723996,2404334877
146565038,2419894368
149998185,2429326725
149994711,2415945630
149894120,2407293030
149587106,2386107799
149617636,2389322611
149998976,2416043752
143021021,2416037896
150004801,2421956659
146737507,2422177543
150008646,2430547596
150006628,2416931548
150023295,2431628952
145004603,1789407735
149734947,2393148810
149615318,2383054362
150025147,2418289182
150006585,2431796541
145879713,1776186320
150026791,2431862589
148008773,2260481245
150023886,2431796133
150025274,2418128404
150027074,2418135088
149942374,2411387824
148030896,2263797549
150027219,2418446826
150024870,2432126664
150026423,2418122224
147930511,2247129426
150020828,2418257524
149700482,2389673677
146048558,2418252642
150031881,2417347933
147750817,2240151782
150013328,2417090140
147799072,2243526685
150021424,2418654508
150035241,2432667588
129594767,2432549424
149918010,2409109758
150036378,2417761489
150025871,2416864453
150045285,2433493905
149191702,2354043307
150043209,2425543267
150027221,2418237244
149844694,2415701193
149831875,2410140760
149956617,2420802354
149924793,2422779597
148089726,2415252580
150068612,2422139406
149195936,2407629859
149921838,2422466040
150031961,2417524225
139242021,2382652984
150052309,2426127295
150084602,2428655875
150084700,2422852120
149892067,2419937964
149888654,2406655780
149990785,2428711713
149998877,2414563033
149686291,2400798201
142643158,2424289050
149910739,2422278456
148853377,2404057153
150096139,2424004204
149719767,2438406756
150097992,2438358105
148578409,2428686019
148512889,2437139421
148409556,2423043688
148836511,2411084401
147211272,2414272777
150059689,2435170317
150080308,2428470043
148101796,2350012413
150011227,2424960460
144765982,2424045937
150028371,2417137765
150112409,2431257235
149950044,2425463304
146591321,2425696036
149842961,2401683493
150016132,2422474087
143330588,2378941749
149613168,2439611892
150115873,2424905773
149893546,2420088672
149784581,2396926597
149760935,2401212295
149920997,2422201557
149900597,2420330661
149925530,2415040651
149925387,2422664637
149996525,2415564520
150000835,2421692623
149950482,2410618129
149922311,2409349698
149956006,2417866051
150047685,2434652649
150027568,2432266536
150058680,2419614913
149926100,2409779752
150064942,2435396604
149944017,2411477622
149950131,2417032315
149153992,2355874353
144630260,2410130569
146070607,2431117483
150156802,2434591243
150158786,2443719741
149928030,2415141223
149731222,2429570440
149891918,2406885786
149710059,2390656813
149842341,2415428688
150180892,2445778932
149766116,2395977594
144327963,2431917732
150085425,2423211424
150190446,2446889412
149245091,2416680837
141734902,1468790513
149087437,2437876183
150088105,2429243227
144578624,#FPS102281 
142962043,2447388144
150069775,2421714256
150195517,2433112710
149991369,2429015628
150039431,2425149559
143941695,2447133357
150200445,2447582892
150183205,2436462667
150114702,2431462891
149596089,2393540697
150202109,2438293735
146130767,2415015132
147538560,2431839049
149682241,2400807540
144614717,2433468186
150203138,2448145596
142954688,2448105249
149591032,2438745439
150211453,2434264134
140665877,2386334245
140645090,2418201033
149143059,2414176753
149671200,2434601536
149589203,2440514047
150218261,2433131389
145310953,2401997046
150213223,2434478560
150080722,2422505236
150106478,2423810833
150037863,2433117948
150068843,2435745816
150232846,2450773152
144786413,2436038634
144635044,2452056048
149089642,2444142264
149786930,2436177451
150078750,2436221137
146602458,#FPS102320
150262239,2453057688
150258602,2443589851
148795742,2445386196
150166548,2430439230
146484593,2415384309
150277106,2454264621
150276880,2437786873
150262992,2453000517
150279287,2454451437
149671388,2401683465
150119273,2424658621
150168250,2429079997
150113384,2439873057
150224309,2440462651
149839760,2401293025
150288165,2455610040
150285175,2437896940
150284771,2438762017
150231259,2450351241
150291698,2455922148
148703110,2335529514
150294821,2438388112
150219710,2435234910
150166607,2435468047
149899943,2420624100
149187831,2354749651
149188417,2348132286
149194097,2359615293
149867380,2403670489
149503605,2379082951
149923477,2408170693
150039122,2419609792
149927432,2415124387
150031349,2419784574
149923479,2408199109
150036981,2418059149
150042976,2419395376
150039119,2419892418
150082450,2421731329
145218676,2424662632
150109849,2425638774
150289169,2456230944
150302721,2438834212
149955923,2412216736
149895676,2407831348
149927437,2415274771
149830076,2401990468
150034383,2432491125
150111190,2440389045
150036984,2433119085
150092318,2423998566
150081644,2437732332
150053197,2435301441
150115770,2440232856
149992667,2429180760
150112521,2426050168
149944598,2424417657
150116944,2440606176
150115372,2425109197
150091600,2424593212
150220428,2434477468
150250830,150220428
150254196,2452562649
147252638,2454592176
150287757,2441430930
150328530,2449235875
149890816,2406769254
150271705,2449593427
150124381,2425095853
150097612,2424416166
150180434,2436467659
150225117,2435766726
149248948,2352380502
150025033,2423532487
143308122,2442194344
150343626,2442622504
146507835,2435517391
147764173,2460811977
146667894,2459292741
149250851,2444445133
150254231,2443275367
150109762,2423888041
149861279,2402718661
149413568,2445041844
139334512,#FPS102340 
150361800,2444020732
146758786,2419970973
149173040,2453094672
150094440,2438154828
150364223,2444196292
150364385,2462379261
149172301,#FPS102341 
150363067,2462482644
150363225,2452496791
150363582,2445196261
150364574,2444321608
150195679,2431375501
150365514,2448266238
150366918,2448317922
149920683,2422456785
149279765,2439532692
150283979,2438219593
149832116,2445853554
149312231,2452318483
148829447,2417418727
150327013,2459174976
150386934,2454889471
150387397,2464818441
150252381,2436095425
150005906,2421906823
150391550,2447647105
150389643,2465102088
150388809,2454852523
150403853,2451433338
150398505,2455611031
143628024,2435737960
148828613,2318695374
149732502,2398787155
150418505,2457479143
149892684,2454547665
147082716,1976599208
150396475,2447271328
150297092,2455770045
147903012,2435413086
150425885,2467925937
150419109,2458160251
150424915,2453599518
110808337,2455474555
150432299,2468260881
150195070,2447480772
150088015,2424301842
150394145,2446894996
150037410,2453697582
150078661,2421861745
148876285,2358140685
150427946,2468155512
150447358,2454995118
150267321,2236175746
149938977,2410170697
150000629,2416180576
150328850,2442452701
150108436,2430927787
148830198,2454684321
150454627,2451617968
150454658,2455926690
150447998,2469766461
150453427,2451605176
150220265,2449534896
150117642,2440298040
150111662,2424932677
150447858,2455050354
149834686,2470894689
150446786,2469490221
150247656,2235555154
150093762,2422987441
150211712,2435360538
150224329,2434504084
150241601,2442614239
150123363,2440839240
150106078,2423667241
150163010,2430161046
150106697,2440086129
150385021,2446489840
150109797,2439723285
150358230,2452067551
150261345,2453122860
150225162,2433603733
150501227,2455383340
150052309,2445840367
150508287,2474769813
147903012,#FPS102400 
150004224,2416758316
150521033,2465842783
147370786,2436820881
150451109,2460244171
150433592,2468568261
148365302,2467359727
150535943,2477666436
149009875,2458424752
150535075,2458531780
150289623,2437841668
143522336,2467855159
150544408,2468305783
150546001,2468527783
146591321,2459627692
143170695,2478895173
149089642,2479278516
149998879,2414628709
150531810,2461970214
143174133,2470062499
150404829,2480478888
150564672,2461766077
150419673,2449810537
150564904,2470134679
150420790,2467828617
150441901,2459010391
144472544,2480665572
150230222,2435747200
150569653,2465784354
149839760,2401293025
150571934,2470785979
150572457,2466025302
150400404,2455923163
142534264,2481501804
149419182,2445522961
150538258,2463099402
147878907,2471146207
149153944,2480530248
148776026,2461052524
150593403,2472346195
150586635,2472630643
149726628,2393517808
149089642,2480247252
150599954,2463756892
150223647,2468469978
149618876,2464066840
150599249,2468601318
150603292,2483759037
150463994,2471478129
150611735,2473684267
150086989,2437375977
149089642,2237867492
150622848,2470449918
150624165,2483334852
150622976,2465766460
150422796,2467686765
150466135,2461229491
150168026,2466054844
150022032,2423524639
150533701,2467100215
149089642,2483443248
150628729,2466318532
144095824,2466177196
143639996,2486922849
146201459,2464202749
150069561,2420510113
150082494,2437207149
150108067,2440600764
150170071,2428895245
150392251,2448458605
150385293,2465376321
149950927,2411773492
150506942,2475493200
150426654,2449609348
150211650,2432402017
150079176,2422515424
150108292,2440012197
150004566,2430032748
150394428,2447168224
149750619,2394718926
150644422,2467272328
150093303,2429344759
150034490,2433452277
150643872,2466026317
149862576,2434558168
149843173,2401347901
149938139,2424005688
149938944,2424032280
150013376,2416682512
150053907,2426734807
150643876,2467454776
144706582,2466191125
149851495,2415368757
149693937,2453897707
150612978,2463922753
150503900,2455571536
149839581,2401173913
150290884,2455757997
150627068,2483755728
150503910,2459710626
150452952,2452764661
150287917,2441655270
150285796,2455320981
150454036,2460513223
150454036,2460513223
150399763,2466198528
150450577,2452337473
150670087,2489291313
150447858,2474485722
149998574,2415649936
150086341,2437482132
150255607,2443279495
150552215,2464208046
150683131,2480133379
148652295,2491023153
150630528,2466681172
148928460,2469225445
150009648,2468577438
150059473,2419680805
150365252,2445314149
150359488,2461865337
150204363,2447987676
150223401,2440333363
150359965,2462110464
149900861,2236660865
150667404,2479832359
150681531,2480020159
150703946,2490185376
150637173,2465501401
150171465,2445663252
150711993,2492888685
150280360,2438175385
150371917,2449114842
150541154,2459094664
149033492,2471149269
150713459,2471589553
147725019,2478467706
150108055,2425867516
150726663,2491898520
150700835,2481025471
145667174,2469349072
150711495,2492992365
150717847,2479209066
142007048,2477858994
141972089,2493282729
149692677,2436083749
146824626,2474189020
150572244,2492482296
150729384,2494732389
150729390,2494783521
150621289,2483115396
150601084,2483774025
146728606,2480381238
145062898,2495658921
150543477,2459733169
150746206,2484920335
150695853,2476330458
149661867,2399062164
141649042,2493933252
149693937,2481612535
150707480,2471076853
150759430,2485996471
150700121,2472554752
145759851,#FPS102480 
150741852,2474134789
150759984,2497137045
150627395,2485902585
150763204,2486472235
149012134,2486466559
150622223,2466282520
143873535,2486652847
150771539,2495830476
150709992,2492923281
150633224,2466814336
150772118,2482825842
150365740,2462710152
150686999,2490887877
150776633,2487341215
150791766,2499784353
150788598,2499591525
150177513,2431444638
150390799,2451021270
150797151,2478049609
150630639,2484331296
150173971,2478384901
150803181,2478405661
150331408,2489285599
149925931,2473088599
150807986,2501106789
149998879,2468372893
150729889,2494723113
150718752,2471784601
144807135,2483020531
150678837,2487939912
150765305,2486682211
150678569,2488021224
150360359,2445106141
146798002,2455406719
150417876,2448690712
150729777,2472947137
145695054,2472339184
148989467,2490054660
150620437,2474516743
150836939,2501136600
150841345,2501302344
150359938,2461940340
150716053,2479002954
150747591,2497761537
150731903,2483868883
150847336,2492873971
150844315,2488793502
150251935,2442761947
150852969,2502218124
150859039,2502545100
150287611,2441371974
150228832,2441509483
150871462,2483589661
150872838,2503953420
150195070,2504020416
150872508,2495009143
150448586,2506368321
150874425,2484987520
150873383,2506387521
141923324,2470010764
150504201,2495044123
150870979,2484017617
149938977,2483845381
149927432,2495409223
150106771,2423980285
146987448,2491257342
150713472,2471511865
146737507,2495668603
150025033,2495934511
150589810,2472031963
150090605,2429284615
150337431,2466357360
142003054,2449002952
150766541,2495421600
150740642,2493839940
144048794,2507549025
140649059,2445543445
143951962,2477796877
144042945,2496271020
146266895,2507970093
150594740,2236599188
150403993,2451384558
150433013,2453882394
146261979,2444977501
150259852,2436473173
150352088,2460991053
150359487,2461801593
150391342,2465031540
150659878,2467135333
150533222,2458068112
150498219,2459027310
150729222,2474280808
150759248,2475016105
150772750,2476071157
150768950,2476090861
150709510,2477965026
150757926,2477103484
150764924,2477357488
150729220,2479487142
150785326,2479260208
150760258,2482041450
150795710,2484696282
150716332,2482481779
150740001,2485153855
150803748,2485448574
150680717,2475260706
150740230,2484649831
149731168,2405711760
149764075,2396848816
150907324,2487626116
150057966,2434784412
150907030,2497761571
150079711,2423312502
150061778,2420108449
150904309,2497747015
150152882,2427390169
150447328,2451013060
150202615,2433776850
150225003,2440454359
150189386,2446375569
149433523,2370538312
150873686,2506413897
150079711,2423312502
150904289,2508922761
150391095,2465135253
150908067,2487882568
150909575,2487856660
150916619,2494352514
150919016,2494428942
146107809,#FPS102580
149993564,2429041104
150388975,2447353552
150901080,2485894009
150786512,2483971314
148548391,2509544709
150733206,2484064495
150908978,2486996773
150901383,2508617337
150910976,2488173520
150932583,2511665001
150420738,2509538712
150935357,2243222558
150937842,2509638504
150720977,2472041641
150937717,2243705954
150571897,2481352089
150907098,2509413249
148031433,2489207911
150795926,2479532212
150838892,2503266321
150779111,2483274546
150870605,2494675063
150918681,2487164893
150914609,2498396251
150943246,2509949124
150910222,2490194788
150942847,2243640350
150682164,2488614744
150689919,2476513794
150840327,2482081312
149998877,2491151305
150619655,2492378140
150969126,2492584408
150965184,2514958425
148449329,2493039088
150875492,2507832873
150618716,2485044513
150873231,2494897243
150890792,2507780817
150867487,2506433589
150869239,2504531256
149505194,2493483669
142184129,2451185824
150545289,2478232713
149777715,2398128726
150946810,2490617416
149828282,2399837857
150365742,2462800248
150445648,2455488750
149760935,2458741615
150660113,2473638618
150659768,2486305548
150659823,2468531512
150448247,2455255950
150700863,2489630292
150706411,2478105066
151005156,2496027808
150791980,2477654653
150283992,2454980505
151007344,2516038260
151011343,2516150364
151009185,2517964965
143868617,2500583814
150876509,2497509799
150629785,2486082993
147770624,#FPS102600 
151009145,2516050896
151026028,2497545796
145090052,2239772993
150928341,2509568076
150874315,2491007586
150764230,2486446375
150881940,2504870988
150849776,2483300380
150599175,2476394440
150801495,2513572833
149125471,2491264513
150107291,2440383705
149849341,2415968076
150611270,2482965144
151038497,2520702561
150932624,2489603536
150594255,2463303784
150886451,2494822945
150958552,2490412177
150105575,2424818356
150849761,2482052113
150808681,2478876613
151048819,2503848798
151048528,2499858856
151047906,2510995255
150933611,2243002802
151050465,2520504252
149049265,2520718908
151064748,2505220302
151058193,2523456189
150771890,2523593973
151070714,2505690078
150885295,2507496945
150912129,2488832032
151076864,2522507616
144377696,2524342569
151076808,2513157019
150932259,2488327393
142744025,2502368032
150037863,2522893980
150083894,2437049781
151083415,2506980690
151018755,2502893716
151074702,2513252143
150899049,2492770434
151087968,2523813072
151086259,2499304861
151095799,2526066249
149567786,2483756361
151041459,2494845277
151097696,2526397569
151048962,2522046489
150790324,2478780484
150842490,2503525113
151101949,2508834258
151106972,2500428805
151110536,2515932439
149752256,2395690552
150002646,2429836140
144018411,2509219686
150790823,2478741040
150905359,2486774425
151111463,2525580972
150844094,2503947717
150401622,2504359768
150534893,2477409393
